bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
939	NM_053100	chr19	+	46501647	46516455	46502443	46515666	6	46501647,46512722,46513107,46514452,46514621,46515058,	46503013,46512818,46513341,46514484,46514737,46516455,	0	Trim8	cmpl	cmpl	0,0,0,0,2,1,
668	NM_001034898	chr19	-	10978306	10993250	10979208	10993177	7	10978306,10980098,10980569,10981292,10983172,10984669,10993118,	10979325,10980212,10980662,10981349,10983295,10984844,10993250,	0	Ms4a15	cmpl	cmpl	0,0,0,0,0,2,0,
1005	NM_008149	chr19	-	55067635	55099477	55070929	55097598	21	55067635,55072711,55074570,55075541,55076290,55077825,55078322,55079215,55080383,55081391,55081601,55083200,55083697,55087384,55088110,55088797,55091135,55093918,55096120,55097496,55099328,	55071046,55072770,55074760,55075679,55076368,55077968,55078587,55079286,55080499,55081477,55081715,55083413,55083797,55087521,55088207,55088944,55091249,55093992,55096243,55097627,55099477,	0	Gpam	cmpl	cmpl	0,1,0,0,0,1,0,1,2,0,0,0,2,0,2,2,2,0,0,0,-1,
114	NM_010324	chr19	-	43499752	43524605	43500417	43524455	9	43499752,43502907,43504521,43504775,43506921,43507321,43507869,43515680,43524337,	43500557,43503050,43504687,43504926,43507026,43507434,43507993,43515862,43524605,	0	Got1	cmpl	cmpl	1,2,1,0,0,1,0,1,0,
131	NR_131953	chr19	-	61053839	61140840	61140840	61140840	7	61053839,61054887,61056915,61058132,61127006,61127437,61140704,	61054421,61054966,61057035,61058276,61127067,61127564,61140840,	0	Zfp950	unk	unk	-1,-1,-1,-1,-1,-1,-1,
921	NM_028607	chr19	-	44139246	44146446	44139681	44146416	5	44139246,44142123,44143020,44145940,44146358,	44139713,44142228,44143140,44146057,44146446,	0	Bloc1s2	cmpl	cmpl	1,1,1,1,0,
883	NM_001011707	chr19	+	39113897	39186756	39113928	39186630	9	39113897,39141890,39142274,39163323,39164505,39170925,39176537,39183791,39186448,	39114096,39142053,39142424,39163484,39164682,39171067,39176725,39183933,39186756,	0	Cyp2c66	cmpl	cmpl	0,0,1,1,0,0,1,0,1,
115	NM_001368751	chr19	+	44756905	44838269	44757393	44836027	9	44756905,44760874,44761687,44788776,44790682,44815907,44818425,44833165,44835950,	44757436,44761043,44761885,44788862,44790802,44816083,44818552,44833267,44838269,	0	Pax2	cmpl	cmpl	0,1,2,2,1,1,0,1,1,
115	NM_001368750	chr19	+	44756905	44838269	44757393	44836091	9	44756905,44760877,44761687,44788776,44790682,44815907,44818425,44833165,44835969,	44757436,44761043,44761885,44788862,44790802,44816083,44818552,44833267,44838269,	0	Pax2	cmpl	cmpl	0,1,2,2,1,1,0,1,1,
115	NM_001368749	chr19	+	44756905	44838269	44757393	44836027	10	44756905,44760877,44761687,44788776,44790682,44815907,44818425,44833165,44835390,44835950,	44757436,44761043,44761885,44788862,44790802,44816083,44818552,44833267,44835477,44838269,	0	Pax2	cmpl	cmpl	0,1,2,2,1,1,0,1,1,1,
1	NM_001360457	chr19	-	50147660	50678646	50151343	50678468	27	50147660,50152759,50153053,50168518,50175049,50176058,50181401,50182652,50190020,50210648,50222122,50225098,50226741,50228199,50230210,50232270,50232614,50241947,50252533,50259753,50262248,50288088,50312965,50333458,50378896,50475384,50677910,	50151351,50152920,50153159,50168618,50175181,50176171,50181525,50182786,50190207,50210820,50222236,50225229,50226859,50228307,50230302,50232347,50232717,50242094,50252713,50259843,50262367,50288153,50313039,50333617,50378996,50475452,50678646,	0	Sorcs1	cmpl	cmpl	1,2,1,0,0,1,0,1,0,2,2,0,2,2,0,1,0,0,0,0,1,2,0,0,2,0,0,
647	NM_001347426	chr19	-	8160167	8218900	8161549	8218673	10	8160167,8161501,8162648,8169154,8169929,8193400,8207005,8207263,8217763,8218271,	8160614,8161631,8162757,8169369,8170045,8193521,8207174,8207418,8217867,8218900,	0	Slc22a29	cmpl	cmpl	-1,2,1,2,0,2,1,2,0,0,
642	NM_139269	chr19	+	7557458	7588545	7557980	7585666	5	7557458,7557931,7574936,7578953,7585564,	7557564,7557995,7575039,7579222,7588545,	0	Plaat3	cmpl	cmpl	-1,0,0,1,0,
117	NM_001102471	chr19	+	46761608	46878580	46761772	46878042	7	46761608,46853900,46856835,46858942,46868537,46877207,46877832,	46763393,46854044,46856973,46859112,46868631,46877392,46878580,	0	Cnnm2	cmpl	cmpl	0,1,1,1,0,1,0,
76	NM_001167888	chr19	+	3767420	3806324	3786464	3805057	11	3767420,3768021,3782219,3786388,3793067,3796639,3802074,3802787,3804394,3804813,3804916,	3767730,3768340,3782279,3786627,3793215,3796708,3802240,3802897,3804561,3804833,3806324,	0	Kmt5b	cmpl	cmpl	-1,-1,-1,0,1,2,2,0,2,1,0,
890	NM_001167877	chr19	+	40089678	40092333	40089699	40091117	4	40089678,40090220,40090545,40090944,	40089867,40090383,40090695,40092333,	0	Cyp2c50	cmpl	cmpl	0,0,1,1,
114	NM_028029	chr19	-	43846814	43940198	43848092	43912379	16	43846814,43849775,43852223,43854132,43854796,43856501,43866588,43867526,43868804,43870161,43874127,43874826,43901069,43910724,43912234,43940116,	43848278,43850326,43852422,43854312,43855129,43856630,43866693,43867657,43869004,43870309,43874257,43875020,43903058,43910847,43912389,43940198,	0	Dnmbp	cmpl	cmpl	0,1,0,0,0,0,0,1,2,1,0,1,1,1,0,-1,
104	NM_008960	chr19	+	32757576	32826160	32758444	32820028	9	32757576,32776014,32792548,32798070,32799860,32811695,32815416,32817835,32819842,	32758523,32776099,32792593,32798114,32800099,32811837,32815583,32818060,32826160,	0	Pten	cmpl	cmpl	0,1,2,2,1,0,1,0,0,
638	NM_001357001	chr19	-	6987910	6992582	6987996	6992253	7	6987910,6988188,6989422,6989680,6990717,6992158,6992548,	6988108,6988275,6989587,6989865,6990811,6992272,6992582,	0	Dnajc4	cmpl	cmpl	2,2,2,0,2,0,-1,
638	NM_001357000	chr19	-	6987910	6992582	6987996	6992301	7	6987910,6988188,6989422,6989680,6990717,6992158,6992548,	6988108,6988275,6989587,6989865,6990811,6992350,6992582,	0	Dnajc4	cmpl	cmpl	2,2,2,0,2,0,-1,
936	NM_007703	chr19	+	46131898	46135694	46132069	46134802	4	46131898,46133123,46134000,46134374,	46132173,46133255,46134152,46135694,	0	Elovl3	cmpl	cmpl	0,2,2,1,
613	NM_028077	chr19	+	3708292	3717882	3715726	3717593	4	3708292,3714403,3715637,3716490,	3708436,3714625,3715802,3717882,	0	1810055G02Rik	cmpl	cmpl	-1,-1,0,1,
76	NM_001167884	chr19	+	3767420	3806324	3786464	3805057	14	3767420,3768021,3769952,3777461,3782219,3782755,3786388,3793067,3796639,3802074,3802787,3804394,3804813,3804916,	3767730,3768340,3770106,3777512,3782279,3782852,3786627,3793215,3796708,3802240,3802897,3804561,3804833,3806324,	0	Kmt5b	cmpl	cmpl	-1,-1,-1,-1,-1,-1,0,1,2,2,0,2,1,0,
679	NM_019540	chr19	+	12427904	12432110	12428386	12430495	2	12427904,12428336,	12428048,12432110,	0	Pfpl	cmpl	cmpl	-1,0,
129	NR_045308	chr19	+	59493135	59559391	59559391	59559391	5	59493135,59493556,59556308,59557428,59558020,	59493262,59493644,59556420,59557557,59559391,	0	2700089I24Rik	unk	unk	-1,-1,-1,-1,-1,
14	NM_008852	chr19	-	46135685	46148325	46136017	46137482	4	46135685,46136982,46137364,46148200,	46136605,46137185,46137494,46148325,	0	Pitx3	cmpl	cmpl	0,1,0,-1,
616	NM_008851	chr19	+	4100621	4113965	4101184	4113748	23	4100621,4102672,4102974,4103260,4104813,4105229,4105414,4106563,4106711,4107785,4108085,4108422,4108664,4109825,4110494,4110841,4111078,4111581,4111865,4112100,4112326,4112747,4113484,	4101262,4102887,4103096,4103485,4105140,4105325,4105522,4106625,4106962,4107975,4108193,4108580,4108867,4109996,4110659,4110990,4111189,4111698,4112014,4112250,4112510,4112876,4113965,	0	Pitpnm1	cmpl	cmpl	0,0,2,1,1,1,1,1,0,2,0,0,2,1,1,1,0,0,0,2,2,0,0,
96	NM_008846	chr19	-	24294793	24555872	24295551	24439121	15	24294793,24304031,24346236,24350133,24355117,24358029,24358210,24359939,24378801,24381687,24390343,24397015,24439052,24443601,24555764,	24295554,24304146,24346381,24350289,24355202,24358078,24358294,24360151,24379101,24381840,24390461,24397146,24439121,24443688,24555872,	0	Pip5k1b	cmpl	cmpl	0,2,1,1,0,2,2,0,0,0,2,0,0,-1,-1,
842	NM_001322338	chr19	-	33719673	33761951	33720778	33751352	11	33719673,33721677,33722829,33730805,33745724,33746838,33748434,33749418,33751253,33759892,33761597,	33721024,33721749,33722901,33730949,33745861,33746948,33748633,33749536,33751359,33760034,33761951,	0	Lipo2	cmpl	cmpl	0,0,0,0,1,2,1,0,0,-1,-1,
661	NM_001378861	chr19	+	10018250	10035456	10026725	10034539	9	10018250,10026529,10027383,10027559,10030149,10030368,10032352,10033743,10034456,	10018577,10026785,10027479,10027637,10030278,10030481,10032452,10033810,10035456,	0	Rab3il1	cmpl	cmpl	-1,0,0,0,0,0,2,0,1,
881	NM_145952	chr19	+	38836578	38919668	38836706	38917939	13	38836578,38865615,38882658,38895986,38898868,38901308,38907771,38911006,38913190,38913928,38914303,38916611,38917870,	38837446,38865739,38882774,38896069,38898986,38901415,38907852,38911095,38913262,38914057,38914413,38916870,38919668,	0	Tbc1d12	cmpl	cmpl	0,2,0,2,1,2,1,1,0,0,0,2,0,
116	NM_198296	chr19	-	45818143	45998488	45818885	45978701	26	45818143,45820273,45846107,45885951,45891207,45892065,45921616,45932350,45933785,45936361,45940444,45946001,45950661,45952624,45953423,45956679,45958406,45960312,45965163,45965361,45966241,45972822,45974966,45975218,45978599,45998415,	45818978,45820390,45846186,45886027,45891334,45892148,45921705,45932411,45933855,45936427,45940503,45946103,45950755,45952700,45953470,45956740,45958450,45960369,45965250,45965436,45966334,45972930,45975113,45975275,45978712,45998488,	0	Armh3	cmpl	cmpl	0,0,2,1,0,1,2,1,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,-1,
670	NM_198224	chr19	-	11169417	11196723	11169936	11192978	8	11169417,11171878,11172530,11183804,11185102,11191467,11192927,11196544,	11169996,11171965,11172626,11183924,11185159,11191608,11193043,11196723,	0	Ms4a13	cmpl	cmpl	0,0,0,0,0,0,0,-1,
1016	NM_001360439	chr19	-	56529160	56548122	56529501	56544552	10	56529160,56531216,56537127,56538296,56540181,56541504,56542632,56544014,56546636,56547973,	56529662,56531358,56537282,56538442,56540322,56541623,56542766,56544907,56547703,56548122,	0	Dclre1a	cmpl	cmpl	1,0,1,2,2,0,1,0,-1,-1,
1016	NM_001360438	chr19	-	56529160	56548122	56529501	56547150	10	56529160,56531216,56537127,56538296,56540181,56541504,56542632,56544014,56546636,56547973,	56529662,56531358,56537282,56538467,56540291,56541623,56542766,56545646,56547703,56548122,	0	Dclre1a	cmpl	cmpl	1,0,1,1,2,0,1,1,0,-1,
626	NM_016882	chr19	-	5377522	5388703	5380116	5388627	20	5377522,5380219,5380437,5380980,5381209,5381665,5381960,5382185,5382714,5382939,5383154,5383619,5383934,5384163,5384369,5384617,5384822,5385462,5385811,5388314,	5380135,5380341,5380527,5381116,5381300,5381753,5382071,5382359,5382857,5383073,5383279,5383826,5384077,5384263,5384447,5384723,5384949,5385518,5385869,5388703,	0	Sart1	cmpl	cmpl	2,0,0,2,1,0,0,0,1,2,0,0,1,0,0,2,1,2,1,0,
83	NR_027805	chr19	+	10740946	10786043	10786043	10786043	4	10740946,10781761,10785232,10785417,	10741002,10783081,10785345,10786043,	0	A430093F15Rik	unk	unk	-1,-1,-1,-1,
1015	NM_001164263	chr19	+	56461636	56486729	56464569	56485848	13	56461636,56464551,56470739,56470936,56471700,56473188,56474137,56477153,56478422,56479801,56481026,56482585,56485668,	56461697,56464597,56470828,56471043,56471832,56473264,56474254,56477288,56478538,56480008,56481128,56482721,56486729,	0	Plekhs1	cmpl	cmpl	-1,0,1,0,2,2,0,0,0,2,2,2,0,
625	NM_011793	chr19	-	5364632	5366876	5365011	5365940	3	5364632,5365817,5366567,	5365158,5365956,5366876,	0	Banf1	cmpl	cmpl	0,0,-1,
936	NM_001360336	chr19	-	46032589	46037070	46033110	46036282	11	46032589,46034031,46034388,46034610,46034823,46035420,46035734,46035923,46036106,46036262,46036958,	46033341,46034180,46034512,46034694,46034946,46035593,46035837,46035999,46036151,46036365,46037070,	0	Ldb1	cmpl	cmpl	0,1,0,0,0,1,0,2,2,0,-1,
107	NM_001360318	chr19	-	35958417	36057360	35969304	36057253	3	35958417,35969303,36056705,	35960399,35970064,36057360,	0	Htr7	cmpl	cmpl	-1,2,0,
673	NM_133246	chr19	-	11629498	11640851	11629657	11639276	7	11629498,11631343,11632755,11635810,11638185,11639189,11640666,	11629756,11631445,11632914,11635867,11638323,11639299,11640851,	0	Ms4a3	cmpl	cmpl	0,0,0,0,0,0,-1,
846	NM_001360719	chr19	+	34217507	34240333	34220236	34240073	11	34217507,34220186,34226541,34230092,34231430,34233960,34235209,34236275,34238775,34239502,34240016,	34217668,34220266,34226759,34230168,34231526,34234318,34235334,34236413,34238888,34239602,34240333,	0	Stambpl1	cmpl	cmpl	-1,0,0,2,0,0,1,0,0,2,0,
813	NM_001360725	chr19	+	29925112	29960717	29949670	29959041	9	29925112,29937772,29949659,29951975,29952729,29954542,29955200,29956900,29958849,	29925161,29937892,29949767,29952101,29952840,29954668,29955251,29956998,29960717,	0	Il33	cmpl	cmpl	-1,-1,0,1,1,1,1,1,0,
9	NM_001080388	chr19	-	7275395	7341860	7277089	7341221	17	7275395,7278041,7280997,7282725,7283032,7283435,7284464,7284659,7284868,7285731,7286568,7286833,7287000,7287329,7290315,7290602,7341167,	7277450,7278086,7281255,7282823,7283205,7283568,7284577,7284759,7284988,7285968,7286625,7286904,7287066,7287378,7290369,7290782,7341860,	0	Mark2	cmpl	cmpl	2,2,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,
664	NM_133689	chr19	-	10474234	10482928	10474498	10482341	14	10474234,10474489,10474930,10477027,10477204,10477524,10477714,10478196,10478624,10479469,10481283,10481702,10482232,10482827,	10474324,10474568,10475101,10477122,10477318,10477611,10477774,10478309,10478688,10479598,10481437,10481820,10482368,10482928,	0	Ppp1r32	cmpl	cmpl	-1,2,2,0,0,0,0,1,0,0,2,1,0,-1,
650	NM_008766	chr19	+	8617995	8628299	8618295	8626211	10	8617995,8619002,8619314,8621190,8621785,8622041,8623463,8623819,8625632,8626120,	8618646,8619106,8619469,8621359,8621909,8622157,8623678,8623928,8625836,8628299,	0	Slc22a6	cmpl	cmpl	0,0,2,1,2,0,2,1,2,2,
665	NM_172302	chr19	+	10525243	10547735	10526006	10540843	10	10525243,10525951,10531780,10532819,10533292,10535103,10536798,10539619,10540680,10545691,	10525327,10526060,10531999,10532923,10533465,10535518,10536917,10539788,10540848,10547735,	0	Cpsf7	cmpl	cmpl	-1,0,0,0,2,1,2,1,2,-1,
666	NR_153778	chr19	+	10634232	10666213	10666213	10666213	20	10634232,10637143,10637316,10638051,10641625,10644146,10644993,10646533,10647031,10648425,10650560,10653049,10654233,10655351,10656609,10657999,10659420,10659587,10659979,10664090,	10634583,10637238,10637406,10638180,10641742,10644263,10645122,10646952,10647125,10648508,10650648,10653135,10654351,10655417,10656706,10658082,10659511,10659670,10660043,10666213,	0	Vwce	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
111	NM_001376940	chr19	+	40748816	40829778	40754712	40827358	35	40748816,40754689,40756480,40757486,40758419,40760351,40765349,40765702,40765941,40770752,40772259,40774369,40778045,40778285,40784945,40785923,40788300,40790308,40791185,40792783,40794554,40795646,40797353,40798194,40802353,40806815,40808929,40809274,40810581,40813215,40815769,40816212,40822712,40824931,40827169,	40748888,40754754,40756538,40757551,40758485,40760435,40765548,40765839,40766070,40770962,40772357,40774510,40778148,40778404,40785123,40786074,40788448,40790447,40791389,40792876,40794646,40795817,40797450,40798304,40802450,40806914,40809112,40809472,40810671,40813329,40815904,40816335,40822771,40825106,40829778,	0	Cc2d2b	cmpl	cmpl	-1,0,0,1,0,0,0,1,0,0,0,2,2,0,2,0,1,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,2,0,
849	NM_008331	chr19	+	34640888	34650009	34640982	34648857	2	34640888,34647470,	34640987,34650009,	0	Ifit1	cmpl	cmpl	0,2,
904	NM_023418	chr19	+	41911870	41918665	41912047	41917775	4	41911870,41915604,41916642,41917605,	41912186,41915879,41916823,41918665,	0	Pgam1	cmpl	cmpl	0,1,0,1,
126	NM_001331147	chr19	+	55741809	55933655	55742341	55931857	14	55741809,55742775,55743072,55755013,55817763,55908422,55910578,55912558,55917353,55918884,55919510,55923895,55925976,55931433,	55742530,55742842,55743197,55755082,55817865,55908555,55910681,55912645,55917479,55919044,55919618,55923944,55926049,55933655,	0	Tcf7l2	cmpl	cmpl	0,0,1,0,0,0,1,2,2,2,0,0,1,2,
126	NM_001331146	chr19	+	55741809	55933655	55742341	55931857	15	55741809,55742775,55743072,55755013,55817763,55908422,55910578,55912558,55917353,55918884,55919510,55923895,55924529,55925976,55931433,	55742530,55742842,55743197,55755082,55817865,55908555,55910681,55912645,55917479,55919044,55919618,55923944,55924580,55926049,55933655,	0	Tcf7l2	cmpl	cmpl	0,0,1,0,0,0,1,2,2,2,0,0,1,1,2,
126	NM_001331145	chr19	+	55741809	55933655	55742341	55927736	14	55741809,55742775,55743072,55817763,55908422,55910578,55912558,55917353,55918884,55919510,55923895,55925976,55927729,55931433,	55742530,55742842,55743197,55817865,55908555,55910669,55912645,55917479,55919044,55919618,55923944,55926049,55927754,55933655,	0	Tcf7l2	cmpl	cmpl	0,0,1,0,0,1,2,2,2,0,0,1,2,-1,
126	NM_001331144	chr19	+	55741809	55933655	55742341	55926726	14	55741809,55742775,55743072,55817763,55908422,55910578,55912558,55917353,55918884,55919510,55923895,55925976,55926683,55931433,	55742530,55742842,55743197,55817865,55908555,55910669,55912645,55917479,55919044,55919618,55923944,55926049,55926756,55933655,	0	Tcf7l2	cmpl	cmpl	0,0,1,0,0,1,2,2,2,0,0,1,2,-1,
776	NR_166890	chr19	-	25092865	25096493	25096493	25096493	2	25092865,25096248,	25093024,25096493,	0	Gm34235	unk	unk	-1,-1,
94	NM_001035239	chr19	+	22139045	22995410	22139118	22988308	25	22139045,22697421,22698728,22711711,22715228,22732999,22766633,22793330,22856677,22883883,22885347,22889393,22897669,22900133,22901045,22901987,22904634,22910034,22914430,22918602,22925895,22978291,22978555,22982582,22986855,	22139301,22697501,22698933,22711925,22715353,22733171,22766808,22793454,22856750,22883984,22885482,22889444,22897810,22900163,22901335,22902216,22904802,22910175,22914559,22918854,22926106,22978442,22978755,22982715,22995410,	0	Trpm3	cmpl	cmpl	0,0,2,0,1,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,1,2,1,2,
876	NM_001081075	chr19	-	38188478	38224152	38188757	38221913	14	38188478,38189828,38195696,38199559,38201546,38204695,38207262,38213360,38214373,38215830,38219457,38219631,38221836,38223961,	38188800,38189907,38195735,38199678,38201589,38204809,38207308,38213445,38214457,38215907,38219503,38219727,38221913,38224152,	0	Fra10ac1	cmpl	cmpl	2,1,1,2,1,1,0,2,2,0,2,2,0,-1,
665	NM_026798	chr19	-	10550460	10556238	10551024	10554574	5	10550460,10551772,10554528,10555062,10556114,	10551040,10551974,10554621,10555164,10556238,	0	Tmem216	cmpl	cmpl	2,1,0,-1,-1,
869	NR_040298	chr19	-	37258425	37264095	37264095	37264095	4	37258425,37261665,37263596,37263853,	37261103,37261846,37263735,37264095,	0	4931408D14Rik	unk	unk	-1,-1,-1,-1,
928	NM_001178012	chr19	+	45047575	45056383	45049106	45054701	10	45047575,45049103,45049743,45050649,45050875,45052095,45052410,45053669,45054301,45054604,	45047890,45049267,45049914,45050725,45050961,45052223,45052460,45053719,45054349,45056383,	0	Sfxn3	cmpl	cmpl	-1,0,2,2,0,2,1,0,2,2,
626	NM_001243307	chr19	-	5453162	5457563	5456984	5457397	2	5453162,5457339,	5457184,5457563,	0	Ccdc85b	cmpl	cmpl	1,0,
11	NM_011597	chr19	-	24094501	24225128	24095424	24138823	23	24094501,24096583,24098000,24099452,24100701,24101896,24108644,24109730,24111020,24111425,24112745,24114075,24119944,24120836,24122024,24122262,24124567,24125704,24130854,24132605,24134849,24138778,24224850,	24095590,24096669,24098315,24099563,24100914,24101997,24108855,24109810,24111116,24111619,24112956,24114184,24120095,24120903,24122158,24122371,24124721,24125808,24131473,24132708,24134974,24138832,24225128,	0	Tjp2	cmpl	cmpl	2,0,0,0,0,1,0,1,1,2,1,0,2,1,2,1,0,1,0,2,0,0,-1,
872	NM_001105201	chr19	+	37685679	37693307	37685679	37693307	6	37685679,37686436,37687118,37688829,37690709,37692929,	37685883,37686661,37687394,37688985,37691027,37693307,	0	Cyp26c1	cmpl	cmpl	0,0,0,0,0,0,
111	NM_001034964	chr19	-	40292039	40402310	40295048	40402267	22	40292039,40296531,40299462,40311668,40314363,40314616,40318021,40321792,40324746,40327449,40336985,40349898,40352276,40352517,40363201,40364993,40369689,40373475,40382520,40393387,40398541,40402257,	40295116,40296644,40299521,40311863,40314489,40314731,40318068,40321960,40324832,40327622,40337035,40350013,40352406,40352565,40363265,40365166,40369719,40373617,40382633,40393516,40398610,40402310,	0	Sorbs1	cmpl	cmpl	1,2,0,0,0,2,0,0,1,2,0,2,1,1,0,1,1,0,1,1,1,0,
848	NM_001110517	chr19	-	34592887	34599427	34593642	34599299	2	34592887,34599267,	34595023,34599427,	0	Ifit1bl1	cmpl	cmpl	2,0,
651	NR_132423	chr19	-	8754788	8756969	8756969	8756969	2	8754788,8756784,	8755150,8756969,	0	1700023D09Rik	unk	unk	-1,-1,
83	NM_027074	chr19	-	11139661	11165330	11141530	11163453	7	11139661,11141526,11142336,11146728,11163399,11164970,11165271,	11139806,11141638,11142453,11146785,11163491,11165050,11165330,	0	Ms4a19	cmpl	cmpl	-1,0,0,0,0,-1,-1,
1034	NR_037247	chr19	-	58911672	58911759	58911759	58911759	1	58911672,	58911759,	0	Mir3086	unk	unk	-1,
907	NR_037246	chr19	-	42280081	42280170	42280170	42280170	1	42280081,	42280170,	0	Mir3085	unk	unk	-1,
638	NR_027351	chr19	+	6996130	6999046	6999046	6999046	6	6996130,6996695,6998191,6998508,6998657,6998891,	6996524,6996777,6998366,6998565,6998768,6999046,	0	Trpt1	unk	unk	-1,-1,-1,-1,-1,-1,
